,Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
5387,2014,8,13,11,0,619.0,834.7391989467845,97.93139145584112,13.0,13.0,57.8,,0.3,162.0,0
5388,2014,8,13,12,0,699.4,922.7264900640353,83.44559832249799,16.7,16.7,45.1,,0.4,246.0,0
5389,2014,8,13,13,0,716.6,994.6518068763146,64.15111080124743,20.0,20.0,35.2,,0.6,253.5,0
5390,2014,8,13,14,0,669.9,1063.384164407808,42.20603044832815,22.4,22.4,28.8,,0.8,262.5,0
5391,2014,8,13,15,0,563.0,1138.9618345735475,22.011345544216905,23.5,23.5,29.2,,0.9,238.5,0
5392,2014,8,13,16,0,404.9,1251.2059170855607,7.101095344871735,24.6,24.6,27.2,,0.8,235.5,0
5393,2014,8,13,17,0,210.1,1373.939442739614,1.4157670898135277,22.2,22.2,28.2,,0.6,220.5,0
5394,2014,8,13,18,0,7.4,0.0,0.0,19.1,19.1,40.7,,0.4,207.0,0
5395,2014,8,13,19,0,0.0,0.0,0.0,16.3,16.3,56.1,,0.7,357.0,0
5396,2014,8,13,20,0,0.0,0.0,0.0,14.4,14.4,63.1,,0.9,4.5,0
5397,2014,8,13,21,0,0.0,0.0,0.0,13.0,13.0,78.7,,0.9,4.5,0
5398,2014,8,13,22,0,0.0,0.0,0.0,11.6,11.6,74.9,,0.9,4.5,0
5399,2014,8,13,23,0,0.0,0.0,0.0,10.5,10.5,80.7,,1.0,0.0,0
5400,2014,8,14,0,0,0.0,0.0,0.0,9.6,9.6,82.6,,1.0,12.0,0
5401,2014,8,14,1,0,0.0,0.0,0.0,8.8,8.8,83.6,,0.9,7.5,0
5402,2014,8,14,2,0,0.0,0.0,0.0,8.2,8.2,85.3,,0.8,9.0,0
5403,2014,8,14,3,0,0.0,0.0,0.0,7.5,7.5,84.0,,0.7,6.0,0
5404,2014,8,14,4,0,0.0,0.0,0.0,6.8,6.8,82.7,,0.7,12.0,0
5405,2014,8,14,5,0,0.0,0.0,0.0,6.4,6.4,86.5,,0.5,12.0,0
5406,2014,8,14,6,0,0.0,0.0,0.0,5.7,5.7,87.5,,0.6,19.5,0
5407,2014,8,14,7,0,0.0,0.0,0.0,4.6,4.6,82.9,,0.8,55.5,0
5408,2014,8,14,8,0,94.7,55.47133096157356,82.73543643384005,4.1,4.1,86.9,,0.8,66.0,0
5409,2014,8,14,9,0,297.3,424.56389514925945,130.70305625776277,6.5,6.5,85.3,,0.6,73.5,0
5410,2014,8,14,10,0,475.7,664.5117403272384,121.41127989935055,10.7,10.7,74.2,,0.3,55.5,0
5411,2014,8,14,11,0,609.5,784.0661840950044,116.80811346890484,13.9,13.9,60.0,,0.4,273.0,0
5412,2014,8,14,12,0,407.9,128.7014065265534,321.46682529234715,16.9,16.9,50.0,,0.5,283.5,0
5413,2014,8,14,13,0,422.6,151.9096500328714,322.3685381566971,19.0,19.0,47.6,,0.8,283.5,0
5414,2014,8,14,14,0,277.2,38.72317415556976,254.20321369404945,20.8,20.8,37.8,,1.0,283.5,0
5415,2014,8,14,15,0,164.9,13.439979780917922,158.47197391302154,21.6,21.6,35.1,,1.2,259.5,0
5416,2014,8,14,16,0,122.9,22.43014057378694,115.70233663659225,21.1,21.1,33.5,,1.1,235.5,0
5417,2014,8,14,17,0,61.1,51.02022351689114,54.34201143067134,19.5,19.5,34.1,,0.8,229.5,0
5418,2014,8,14,18,0,8.0,0.0,0.0,16.5,16.5,46.6,,0.4,217.5,0
5419,2014,8,14,19,0,0.0,0.0,0.0,14.3,14.3,60.2,,0.4,211.5,0
5420,2014,8,14,20,0,0.0,0.0,0.0,12.5,12.5,66.7,,0.7,168.0,0
5421,2014,8,14,21,0,0.0,0.0,0.0,11.2,11.2,84.1,,0.8,55.5,0
5422,2014,8,14,22,0,0.0,0.0,0.0,10.1,10.1,83.1,,0.9,49.5,0
5423,2014,8,14,23,0,0.0,0.0,0.0,9.3,9.3,86.6,,0.8,25.5,0
5424,2014,8,15,0,0,0.0,0.0,0.0,8.4,8.4,88.1,,1.0,40.5,0
5425,2014,8,15,1,0,0.0,0.0,0.0,7.5,7.5,89.9,,1.0,40.5,0
5426,2014,8,15,2,0,0.0,0.0,0.0,6.8,6.8,93.0,,0.9,49.5,0
5427,2014,8,15,3,0,0.0,0.0,0.0,6.0,6.0,90.4,,1.1,90.0,0
5428,2014,8,15,4,0,0.0,0.0,0.0,5.8,5.8,91.5,,1.0,85.5,0
5429,2014,8,15,5,0,0.0,0.0,0.0,5.3,5.3,92.2,,1.1,79.5,0
5430,2014,8,15,6,0,0.0,0.0,0.0,5.1,5.1,94.1,,0.9,73.5,0
5431,2014,8,15,7,0,0.0,0.0,0.0,3.9,3.9,87.1,,1.3,97.5,0
5432,2014,8,15,8,0,24.8,1.2406532988656773,24.5274162355152,5.3,5.3,91.1,,0.8,85.5,0
5433,2014,8,15,9,0,130.4,13.46047481267416,125.06211783309266,8.9,8.9,89.2,,0.7,46.5,0
5434,2014,8,15,10,0,137.3,5.696880809780193,134.23861752197155,13.6,13.6,80.7,,0.3,46.5,0
5435,2014,8,15,11,0,604.9,723.5463114233545,147.20538458830788,16.6,16.6,65.8,,0.1,75.0,0
5436,2014,8,15,12,0,379.8,82.92591906745182,323.77100377798826,19.6,19.6,56.3,,0.3,28.5,0
5437,2014,8,15,13,0,433.9,163.81496835715757,325.17861185632285,22.2,22.2,45.6,,0.7,318.0,0
5438,2014,8,15,14,0,651.9,981.7715350446967,65.30338629919066,23.8,23.8,39.8,,0.8,315.0,0
5439,2014,8,15,15,0,547.0,1065.1500087023128,34.04768318641919,25.0,25.0,37.8,,0.8,276.0,0
5440,2014,8,15,16,0,392.5,1174.8993499579508,12.000020772758461,24.4,24.4,35.8,,0.8,238.5,0
5441,2014,8,15,17,0,203.7,1372.0484959145597,1.6591228072703244,22.7,22.7,37.0,,0.7,225.0,0
5442,2014,8,15,18,0,8.5,0.0,0.0,20.4,20.4,47.6,,0.4,208.5,0
5443,2014,8,15,19,0,0.0,0.0,0.0,18.0,18.0,60.5,,0.6,195.0,0
5444,2014,8,15,20,0,0.0,0.0,0.0,15.9,15.9,69.9,,0.9,126.0,0
5445,2014,8,15,21,0,0.0,0.0,0.0,14.5,14.5,84.6,,1.0,72.0,0
5446,2014,8,15,22,0,0.0,0.0,0.0,13.6,13.6,81.7,,1.1,43.5,0
5447,2014,8,15,23,0,0.0,0.0,0.0,12.6,12.6,88.4,,1.1,55.5,0
5448,2014,8,16,0,0,0.0,0.0,0.0,11.7,11.7,89.6,,1.1,52.5,0
5449,2014,8,16,1,0,0.0,0.0,0.0,10.8,10.8,90.8,,1.1,70.5,0
5450,2014,8,16,2,0,0.0,0.0,0.0,10.0,10.0,91.2,,1.0,117.0,0
5451,2014,8,16,3,0,0.0,0.0,0.0,9.2,9.2,91.3,,1.0,114.0,0
5452,2014,8,16,4,0,0.0,0.0,0.0,8.2,8.2,89.9,,0.9,117.0,0
5453,2014,8,16,5,0,0.0,0.0,0.0,7.2,7.2,94.6,,1.0,115.5,0
5454,2014,8,16,6,0,0.0,0.0,0.0,6.3,6.3,95.1,,0.7,90.0,0
5455,2014,8,16,7,0,0.0,0.0,0.0,5.4,5.4,90.3,,0.8,93.0,0
5456,2014,8,16,8,0,95.7,42.841559234236655,86.11234771119322,6.8,6.8,90.3,,0.6,84.0,0
5457,2014,8,16,9,0,59.1,1.8948509851465327,58.34058309885951,10.8,10.8,94.5,,0.6,37.5,0
5458,2014,8,16,10,0,466.4,567.5464759786497,158.98981794173096,14.9,14.9,85.6,,0.2,69.0,0
5459,2014,8,16,11,0,598.1,707.0387076365055,147.85810663115325,17.8,17.8,70.3,,0.2,229.5,0
5460,2014,8,16,12,0,396.3,103.41825147996967,326.0012812070246,21.2,21.2,56.5,,0.6,205.5,0
5461,2014,8,16,13,0,691.0,878.4646037276468,104.55609714784977,24.1,24.1,37.6,,0.5,214.5,0
5462,2014,8,16,14,0,645.3,959.9273895256049,68.27627019819066,26.1,26.1,38.8,,0.7,216.0,0
5463,2014,8,16,15,0,541.8,1039.2914812870579,37.86232161645382,27.2,27.2,35.4,,0.5,195.0,0
5464,2014,8,16,16,0,389.2,1149.17344961215,13.619738503811567,28.1,28.1,32.6,,1.0,204.0,0
5465,2014,8,16,17,0,202.7,1371.9568255720567,1.6676635340361932,26.3,26.3,31.9,,0.9,205.5,0
5466,2014,8,16,18,0,9.2,0.0,0.0,23.8,23.8,39.1,,0.9,180.0,0
5467,2014,8,16,19,0,0.0,0.0,0.0,20.3,20.3,52.8,,1.1,127.5,0
5468,2014,8,16,20,0,0.0,0.0,0.0,17.9,17.9,64.5,,1.3,69.0,0
5469,2014,8,16,21,0,0.0,0.0,0.0,16.2,16.2,77.7,,1.3,34.5,0
5470,2014,8,16,22,0,0.0,0.0,0.0,14.5,14.5,75.2,,1.3,24.0,0
5471,2014,8,16,23,0,0.0,0.0,0.0,13.0,13.0,82.6,,1.4,15.0,0
5472,2014,8,17,0,0,0.0,0.0,0.0,12.0,12.0,87.5,,1.2,30.0,0
5473,2014,8,17,1,0,0.0,0.0,0.0,11.1,11.1,89.5,,1.3,25.5,0
5474,2014,8,17,2,0,0.0,0.0,0.0,10.3,10.3,89.3,,1.1,31.5,0
5475,2014,8,17,3,0,0.0,0.0,0.0,9.7,9.7,92.6,,1.0,18.0,0
5476,2014,8,17,4,0,0.0,0.0,0.0,9.1,9.1,92.7,,0.9,15.0,0
5477,2014,8,17,5,0,0.0,0.0,0.0,8.8,8.8,94.9,,0.8,15.0,0
5478,2014,8,17,6,0,0.0,0.0,0.0,8.1,8.1,95.6,,0.7,43.5,0
5479,2014,8,17,7,0,0.0,0.0,0.0,7.4,7.4,94.6,,0.8,31.5,0
5480,2014,8,17,8,0,100.0,56.180447730629844,87.19436633492012,6.6,6.6,98.1,,0.8,54.0,0
5481,2014,8,17,9,0,298.4,387.88026817175313,141.28833811722927,11.6,11.6,94.6,,0.5,54.0,0
5482,2014,8,17,10,0,474.8,621.6432516924755,135.4070441667966,16.8,16.8,84.6,,0.3,172.5,0
5483,2014,8,17,11,0,608.4,754.8820943202521,124.47302107140142,19.7,19.7,71.0,,0.2,216.0,0
5484,2014,8,17,12,0,687.2,847.3405475100557,107.72230842758105,23.6,23.6,57.5,,0.6,220.5,0
5485,2014,8,17,13,0,704.7,924.7764242943387,83.72149815530224,27.0,27.0,31.5,,0.8,235.5,0
5486,2014,8,17,14,0,659.5,997.8677612654117,56.04271158923201,28.6,28.6,36.3,,0.8,256.5,0
5487,2014,8,17,15,0,555.1,1074.9780458663456,30.295855180225885,29.6,29.6,34.9,,0.7,238.5,0
5488,2014,8,17,16,0,400.7,1183.020046963256,10.542109413874073,30.7,30.7,29.7,,1.1,243.0,0
5489,2014,8,17,17,0,211.1,1373.0080022719885,1.5143372895164884,28.3,28.3,29.4,,0.8,241.5,0
5490,2014,8,17,18,0,20.1,0.0,0.0,25.2,25.2,34.1,,0.5,142.5,0
5491,2014,8,17,19,0,0.0,0.0,0.0,21.6,21.6,48.9,,0.8,49.5,0
5492,2014,8,17,20,0,0.0,0.0,0.0,19.0,19.0,60.2,,1.2,18.0,0
5493,2014,8,17,21,0,0.0,0.0,0.0,17.1,17.1,78.6,,1.4,15.0,0
5494,2014,8,17,22,0,0.0,0.0,0.0,15.4,15.4,81.3,,1.2,7.5,0
5495,2014,8,17,23,0,0.0,0.0,0.0,13.9,13.9,82.9,,1.4,3.0,0
5496,2014,8,18,0,0,0.0,0.0,0.0,12.5,12.5,88.2,,1.2,12.0,0
5497,2014,8,18,1,0,0.0,0.0,0.0,11.5,11.5,89.2,,1.2,6.0,0
5498,2014,8,18,2,0,0.0,0.0,0.0,10.9,10.9,89.0,,1.1,7.5,0
5499,2014,8,18,3,0,0.0,0.0,0.0,10.0,10.0,90.8,,1.1,21.0,0
5500,2014,8,18,4,0,0.0,0.0,0.0,8.8,8.8,90.7,,1.1,18.0,0
5501,2014,8,18,5,0,0.0,0.0,0.0,8.6,8.6,90.7,,1.1,37.5,0
5502,2014,8,18,6,0,0.0,0.0,0.0,7.5,7.5,93.4,,1.2,48.0,0
5503,2014,8,18,7,0,0.0,0.0,0.0,6.8,6.8,90.6,,1.5,79.5,0
5504,2014,8,18,8,0,110.4,85.5851368687583,90.53218955584214,7.9,7.9,96.3,,1.1,39.0,0
5505,2014,8,18,9,0,316.0,480.5894078572431,119.25827477567432,11.6,11.6,95.3,,0.7,171.0,0
5506,2014,8,18,10,0,496.7,708.5790843752256,106.75707668565833,17.2,17.2,82.2,,0.4,243.0,0
5507,2014,8,18,11,0,631.9,829.5055263251512,96.57061732168862,21.1,21.1,67.1,,0.2,234.0,0
5508,2014,8,18,12,0,710.0,903.9260806507901,88.07274835277684,25.4,25.4,53.1,,0.6,247.5,0
5509,2014,8,18,13,0,442.2,207.46160727984056,302.0765852217421,29.2,29.2,30.6,,1.0,252.0,0
5510,2014,8,18,14,0,677.2,1037.2284348013886,46.159608945310644,31.0,31.0,34.7,,1.0,267.0,0
5511,2014,8,18,15,0,568.3,1107.5816031445715,23.90325348019314,30.4,30.4,31.1,,0.9,249.0,0
5512,2014,8,18,16,0,409.5,1205.0953889250823,8.478215351388465,29.9,29.9,28.4,,1.3,246.0,0
5513,2014,8,18,17,0,216.3,1374.0337475301908,1.3571347140525707,27.6,27.6,29.1,,1.0,237.0,0
5514,2014,8,18,18,0,22.6,0.0,0.0,23.8,23.8,34.8,,0.5,174.0,0
5515,2014,8,18,19,0,0.0,0.0,0.0,19.9,19.9,50.0,,0.6,75.0,0
5516,2014,8,18,20,0,0.0,0.0,0.0,17.2,17.2,60.5,,0.9,12.0,0
5517,2014,8,18,21,0,0.0,0.0,0.0,15.5,15.5,77.5,,1.1,15.0,0
5518,2014,8,18,22,0,0.0,0.0,0.0,14.0,14.0,82.3,,1.0,9.0,0
5519,2014,8,18,23,0,0.0,0.0,0.0,12.6,12.6,84.4,,1.2,9.0,0
5520,2014,8,19,0,0,0.0,0.0,0.0,11.3,11.3,88.5,,1.1,18.0,0
5521,2014,8,19,1,0,0.0,0.0,0.0,10.2,10.2,89.2,,1.1,21.0,0
5522,2014,8,19,2,0,0.0,0.0,0.0,9.3,9.3,88.6,,1.1,19.5,0
5523,2014,8,19,3,0,0.0,0.0,0.0,8.6,8.6,90.4,,1.1,48.0,0
5524,2014,8,19,4,0,0.0,0.0,0.0,7.5,7.5,91.1,,1.0,58.5,0
5525,2014,8,19,5,0,0.0,0.0,0.0,7.2,7.2,87.5,,1.0,49.5,0
5526,2014,8,19,6,0,0.0,0.0,0.0,6.2,6.2,90.6,,1.1,69.0,0
5527,2014,8,19,7,0,0.0,0.0,0.0,5.6,5.6,92.4,,1.2,85.5,0
5528,2014,8,19,8,0,21.5,0.9405189938913103,21.2776599674179,5.3,5.3,95.9,,0.8,46.5,0
5529,2014,8,19,9,0,55.1,1.4864263886564502,54.484992546500806,7.3,7.3,93.4,,0.4,204.0,0
5530,2014,8,19,10,0,86.4,1.6623676316535616,85.47786357001725,10.0,10.0,80.0,,0.3,214.5,0
5531,2014,8,19,11,0,113.3,1.8450215828042824,112.10131301419051,12.2,12.2,68.3,,0.5,223.5,0
5532,2014,8,19,12,0,235.5,11.235558516094155,227.7227275168125,13.8,13.8,57.8,,0.8,232.5,0
5533,2014,8,19,13,0,431.6,146.86466647120892,331.82590662915055,15.6,15.6,39.9,,1.2,238.5,0
5534,2014,8,19,14,0,388.5,154.13726116272701,294.1613991507716,15.6,15.6,43.2,,1.1,250.5,0
5535,2014,8,19,15,0,200.2,25.09651720629651,187.78123744862123,15.9,15.9,40.8,,1.2,235.5,0
5536,2014,8,19,16,0,128.6,23.04086919428651,120.86411358495359,16.0,16.0,37.9,,1.5,237.0,0
5537,2014,8,19,17,0,57.9,29.584577812243438,53.592133790581215,14.4,14.4,39.4,,1.1,241.5,0
5538,2014,8,19,18,0,5.3,0.0,0.0,12.2,12.2,42.3,,0.3,208.5,0
5539,2014,8,19,19,0,0.0,0.0,0.0,10.5,10.5,55.4,,0.4,223.5,0
5540,2014,8,19,20,0,0.0,0.0,0.0,9.1,9.1,66.1,,0.7,355.5,0
5541,2014,8,19,21,0,0.0,0.0,0.0,8.4,8.4,82.3,,0.9,27.0,0
5542,2014,8,19,22,0,0.0,0.0,0.0,7.8,7.8,91.0,,0.9,13.5,0
5543,2014,8,19,23,0,0.0,0.0,0.0,7.6,7.6,91.2,,1.1,10.5,0
5544,2014,8,20,0,0,0.0,0.0,0.0,7.2,7.2,93.1,,1.2,24.0,0
5545,2014,8,20,1,0,0.0,0.0,0.0,7.1,7.1,94.8,,1.2,28.5,0
5546,2014,8,20,2,0,0.0,0.0,0.0,7.3,7.3,93.9,,1.2,25.5,0
5547,2014,8,20,3,0,0.0,0.0,0.0,7.6,7.6,95.2,,1.1,60.0,0
5548,2014,8,20,4,0,0.0,0.0,0.0,7.7,7.7,94.9,,1.2,118.5,0
5549,2014,8,20,5,0,0.0,0.0,0.0,8.0,8.0,92.6,,1.2,135.0,0
5550,2014,8,20,6,0,0.0,0.0,0.0,7.9,7.9,94.2,,1.2,138.0,0
5551,2014,8,20,7,0,0.0,0.0,0.0,8.0,8.0,97.8,,1.1,121.5,0
5552,2014,8,20,8,0,28.5,1.5281568826068817,28.13214631052131,8.4,8.4,99.5,,0.9,22.5,0
5553,2014,8,20,9,0,313.0,390.18821052502966,149.83531265994,11.1,11.1,96.3,,0.4,244.5,0
5554,2014,8,20,10,0,489.0,620.4533466027365,142.0755574310655,13.4,13.4,87.4,,0.2,250.5,0
5555,2014,8,20,11,0,621.2,736.8487459745634,139.26874989434,15.3,15.3,74.7,,0.6,246.0,0
5556,2014,8,20,12,0,417.7,122.11472204665579,332.65998140628665,16.5,16.5,63.6,,0.7,255.0,0
5557,2014,8,20,13,0,714.8,904.822127014945,96.5212422391546,17.7,17.7,44.7,,1.0,247.5,0
5558,2014,8,20,14,0,668.3,984.4092170417064,62.19856424933049,17.8,17.8,46.1,,1.3,244.5,0
5559,2014,8,20,15,0,562.5,1060.244479759003,34.32480675410118,18.0,18.0,43.5,,1.1,226.5,0
5560,2014,8,20,16,0,407.0,1164.8261233714427,12.449299138684243,18.0,18.0,40.5,,1.1,213.0,0
5561,2014,8,20,17,0,217.0,1371.5160770573405,1.698172003479332,16.9,16.9,41.3,,1.1,208.5,0
5562,2014,8,20,18,0,25.2,0.0,0.0,13.5,13.5,45.7,,0.5,196.5,0
5563,2014,8,20,19,0,0.0,0.0,0.0,11.7,11.7,59.5,,0.5,177.0,0
5564,2014,8,20,20,0,0.0,0.0,0.0,10.3,10.3,69.0,,0.7,166.5,0
5565,2014,8,20,21,0,0.0,0.0,0.0,9.6,9.6,84.3,,0.9,106.5,0
5566,2014,8,20,22,0,0.0,0.0,0.0,9.1,9.1,92.1,,0.8,27.0,0
5567,2014,8,20,23,0,0.0,0.0,0.0,9.2,9.2,93.2,,1.0,27.0,0
5568,2014,8,21,0,0,0.0,0.0,0.0,8.7,8.7,94.9,,1.0,25.5,0
5569,2014,8,21,1,0,0.0,0.0,0.0,8.7,8.7,94.5,,1.1,25.5,0
5570,2014,8,21,2,0,0.0,0.0,0.0,8.7,8.7,97.3,,0.9,16.5,0
5571,2014,8,21,3,0,0.0,0.0,0.0,8.5,8.5,95.0,,1.0,64.5,0
5572,2014,8,21,4,0,0.0,0.0,0.0,8.7,8.7,95.5,,0.8,79.5,0
5573,2014,8,21,5,0,0.0,0.0,0.0,8.7,8.7,95.0,,0.8,225.0,0
5574,2014,8,21,6,0,0.0,0.0,0.0,8.5,8.5,94.7,,0.7,82.5,0
5575,2014,8,21,7,0,0.0,0.0,0.0,8.3,8.3,95.3,,0.6,283.5,0
5576,2014,8,21,8,0,21.8,0.714422400065521,21.62490482302322,8.2,8.2,99.2,,0.7,4.5,0
5577,2014,8,21,9,0,70.9,1.9051028333987567,70.09483817499512,11.5,11.5,96.6,,0.2,313.5,0
5578,2014,8,21,10,0,124.4,3.0105068084370927,122.70322852627015,13.3,13.3,90.0,,0.3,264.0,0
5579,2014,8,21,11,0,171.3,4.453299324396283,168.367828788303,15.2,15.2,78.2,,0.7,249.0,0
5580,2014,8,21,12,0,705.7,801.0979524822308,144.4465873520685,16.9,16.9,66.2,,0.8,250.5,0
5581,2014,8,21,13,0,720.9,894.5444484852081,106.09740038930556,18.3,18.3,48.0,,1.2,247.5,0
5582,2014,8,21,14,0,673.4,969.8892240825562,72.686469082781,18.9,18.9,48.5,,1.4,250.5,0
5583,2014,8,21,15,0,566.1,1047.3607660173311,40.861494353402904,18.6,18.6,45.0,,1.5,232.5,0
5584,2014,8,21,16,0,409.6,1154.3491701388248,15.165722931808268,17.9,17.9,42.4,,1.7,222.0,0
5585,2014,8,21,17,0,219.0,1369.0235045888205,2.061969485845174,16.3,16.3,43.3,,1.4,214.5,0
5586,2014,8,21,18,0,27.0,0.0,0.0,13.6,13.6,45.4,,0.8,198.0,0
5587,2014,8,21,19,0,0.0,0.0,0.0,11.3,11.3,58.8,,0.6,186.0,0
5588,2014,8,21,20,0,0.0,0.0,0.0,9.4,9.4,68.7,,0.8,177.0,0
5589,2014,8,21,21,0,0.0,0.0,0.0,8.1,8.1,82.9,,0.9,130.5,0
5590,2014,8,21,22,0,0.0,0.0,0.0,7.1,7.1,91.9,,0.8,106.5,0
5591,2014,8,21,23,0,0.0,0.0,0.0,6.5,6.5,93.3,,0.9,36.0,0
5592,2014,8,22,0,0,0.0,0.0,0.0,5.6,5.6,95.3,,0.9,30.0,0
5593,2014,8,22,1,0,0.0,0.0,0.0,4.8,4.8,94.7,,0.9,25.5,0
5594,2014,8,22,2,0,0.0,0.0,0.0,4.2,4.2,97.9,,0.9,13.5,0
5595,2014,8,22,3,0,0.0,0.0,0.0,3.7,3.7,96.6,,0.9,28.5,0
5596,2014,8,22,4,0,0.0,0.0,0.0,4.1,4.1,96.7,,0.8,51.0,0
5597,2014,8,22,5,0,0.0,0.0,0.0,4.4,4.4,90.9,,0.7,336.0,0
5598,2014,8,22,6,0,0.0,0.0,0.0,4.7,4.7,91.9,,0.7,63.0,0
5599,2014,8,22,7,0,0.0,0.0,0.0,5.1,5.1,94.7,,0.5,345.0,0
5600,2014,8,22,8,0,32.5,1.5915184104014684,32.10290534132862,5.3,5.3,97.7,,0.5,357.0,0
5601,2014,8,22,9,0,314.5,341.4525961122899,168.651173569517,8.1,8.1,94.1,,0.1,313.5,0
5602,2014,8,22,10,0,488.5,562.9526356346474,168.6753251879511,10.0,10.0,88.4,,0.3,286.5,0
5603,2014,8,22,11,0,619.3,677.974695548884,169.91517903535276,12.5,12.5,79.9,,0.6,268.5,0
5604,2014,8,22,12,0,366.6,53.45978709199883,328.91983884718866,14.4,14.4,69.5,,0.9,264.0,0
5605,2014,8,22,13,0,378.2,62.67325429588769,334.8768946892576,15.6,15.6,58.7,,1.1,268.5,0
5606,2014,8,22,14,0,341.3,65.5244122172117,300.47643981513477,15.9,15.9,59.1,,1.1,271.5,0
5607,2014,8,22,15,0,199.3,18.639964042294313,189.89033967355277,15.9,15.9,56.3,,1.2,241.5,0
5608,2014,8,22,16,0,128.8,17.36016400169426,122.81654863618367,15.3,15.3,54.4,,1.3,234.0,0
5609,2014,8,22,17,0,58.9,21.498358446459587,55.599683331378706,14.1,14.1,56.4,,1.3,223.5,0
5610,2014,8,22,18,0,6.3,0.0,0.0,12.7,12.7,55.5,,1.0,207.0,0
5611,2014,8,22,19,0,0.0,0.0,0.0,10.9,10.9,66.5,,1.0,190.5,0
5612,2014,8,22,20,0,0.0,0.0,0.0,9.4,9.4,75.6,,0.8,178.5,0
5613,2014,8,22,21,0,0.0,0.0,0.0,9.2,9.2,80.7,,0.6,160.5,0
5614,2014,8,22,22,0,0.0,0.0,0.0,8.9,8.9,95.4,,0.4,201.0,0
5615,2014,8,22,23,0,0.0,0.0,0.0,8.7,8.7,96.4,,0.4,10.5,0
5616,2014,8,23,0,0,0.0,0.0,0.0,8.6,8.6,93.9,,0.4,27.0,0
5617,2014,8,23,1,0,0.0,0.0,0.0,8.6,8.6,92.2,,0.5,43.5,0
5618,2014,8,23,2,0,0.0,0.0,0.0,8.7,8.7,86.7,,0.3,358.5,0
5619,2014,8,23,3,0,0.0,0.0,0.0,8.9,8.9,92.9,,0.4,21.0,0
5620,2014,8,23,4,0,0.0,0.0,0.0,9.2,9.2,93.3,,0.3,4.5,0
5621,2014,8,23,5,0,0.0,0.0,0.0,9.5,9.5,90.5,,0.2,6.0,0
5622,2014,8,23,6,0,0.0,0.0,0.0,9.0,9.0,92.5,,0.4,22.5,0
5623,2014,8,23,7,0,0.0,0.0,0.0,7.6,7.6,74.7,,0.5,16.5,0
5624,2014,8,23,8,0,28.9,1.1635227170802795,28.604492521151386,8.0,8.0,85.5,,0.1,6.0,0
5625,2014,8,23,9,0,50.5,0.974229107871988,50.079434258939614,8.5,8.5,93.5,,0.4,351.0,0
5626,2014,8,23,10,0,86.0,1.2835137593447288,85.26498950581964,9.1,9.1,91.5,,0.6,354.0,0
5627,2014,8,23,11,0,116.5,1.4865791272296356,115.50805929375844,10.2,10.2,86.2,,0.5,333.0,0
5628,2014,8,23,12,0,55.6,0.2988882372215586,55.38806662022115,11.1,11.1,79.1,,0.6,340.5,0
5629,2014,8,23,13,0,56.8,0.30929886948443464,56.58496504456409,11.7,11.7,76.3,,0.8,324.0,0
5630,2014,8,23,14,0,53.1,0.35955328724810093,52.87466981851166,11.2,11.2,72.6,,0.7,324.0,0
5631,2014,8,23,15,0,146.6,6.091575397228205,143.5046718617584,10.8,10.8,78.8,,0.7,301.5,0
5632,2014,8,23,16,0,96.7,6.568303229610204,94.41663182345889,9.4,9.4,77.9,,0.4,273.0,0
5633,2014,8,23,17,0,45.6,8.721342853210103,44.23818406995419,8.3,8.3,78.2,,0.6,214.5,0
5634,2014,8,23,18,0,5.2,0.0,0.0,6.8,6.8,77.3,,0.3,193.5,0
5635,2014,8,23,19,0,0.0,0.0,0.0,6.7,6.7,87.6,,0.5,142.5,0
5636,2014,8,23,20,0,0.0,0.0,0.0,6.4,6.4,86.6,,0.7,106.5,0
5637,2014,8,23,21,0,0.0,0.0,0.0,6.3,6.3,88.0,,0.4,13.5,0
5638,2014,8,23,22,0,0.0,0.0,0.0,6.3,6.3,90.6,,0.3,1.5,0
5639,2014,8,23,23,0,0.0,0.0,0.0,5.9,5.9,93.1,,0.2,357.0,0
5640,2014,8,24,0,0,0.0,0.0,0.0,5.9,5.9,92.9,,0.3,357.0,0
5641,2014,8,24,1,0,0.0,0.0,0.0,6.0,6.0,90.4,,0.7,357.0,0
5642,2014,8,24,2,0,0.0,0.0,0.0,6.6,6.6,84.7,,0.9,355.5,0
5643,2014,8,24,3,0,0.0,0.0,0.0,7.1,7.1,87.5,,1.3,349.5,0
5644,2014,8,24,4,0,0.0,0.0,0.0,7.3,7.3,77.2,,1.3,346.5,0
5645,2014,8,24,5,0,0.0,0.0,0.0,7.7,7.7,79.8,,1.6,348.0,0
5646,2014,8,24,6,0,0.0,0.0,0.0,7.8,7.8,84.7,,1.0,354.0,0
5647,2014,8,24,7,0,0.0,0.0,0.0,7.3,7.3,96.6,,1.2,349.5,0
5648,2014,8,24,8,0,9.9,0.21514189853942658,9.844387210759393,6.5,6.5,96.0,,0.6,7.5,0
5649,2014,8,24,9,0,100.5,4.155867582107095,98.68688726668879,6.2,6.2,90.5,,0.6,352.5,0
5650,2014,8,24,10,0,178.4,8.188586832186429,173.6733920213471,7.8,7.8,87.9,,0.5,352.5,0
5651,2014,8,24,11,0,248.1,12.346132698243549,239.80693180675033,8.5,8.5,84.1,,0.4,315.0,0
